OLIGO	HMT	SPECIES	STRAIN_CLONE	REFSEQ	NCBI	HOMD_STATUS	NUM_BEST_HITS	BEST_PCT_ID	BEST_FULL_PCT_ID	BM_MEAN	BM_SD	HP_MEAN	HP_SD	KG_MEAN	KG_SD	PT_MEAN	PT_SD	ST_MEAN	ST_SD	SUBP_MEAN	SUBP_SD	SUPP_MEAN	SUPP_SD	SV_MEAN	SV_SD	TD_MEAN	TD_SD	TH_MEAN	TH_SD
V1V3_048_Actinobacteria	HMT-180	Schaalia sp. HMT 180	Strain: Hal-1083	180H1083	AF385522	Unnamed	2	99.119	99.558	0.10		0.54		0.03		0.45		0.00		0.00		0.00		0.32		1.15		0.62		
V1V3_048_Actinobacteria	HMT-172	Schaalia sp. HMT 172	Clone: CT047	172CT047	AF385504	Unnamed	2	99.119	99.558	0.10		0.54		0.03		0.45		0.00		0.00		0.00		0.32		1.15		0.62		
V1V3_049_Betaproteobacteria	HMT-598	Neisseria elongata	Strain: ATCC 25295	598_6171	L06171	Named	1	100.0	100.0	0.09		0.10		0.01		0.02		0.00		1.14		1.44		0.17		0.02		0.07		
V1V3_050_Firmicutes	HMT-136	Selenomonas sp. HMT 136	Clone: ncd2234b08c1	136_3497	JF193497	Unnamed	2	100.0	100.0	0.02		0.13		0.00		0.42		0.00		0.04		0.02		1.54		0.21		0.60		
V1V3_050_Firmicutes	HMT-149	Selenomonas sp. HMT 149	Clone: FT050	149FT050	AY349403	Unnamed	2	100.0	100.0	0.02		0.13		0.00		0.42		0.00		0.04		0.02		1.54		0.21		0.60		
V1V3_051_Betaproteobacteria	HMT-101	Neisseria perflava	Strain: Branham 7078	101N065A	NR_117694	Named	1	99.216	99.216	0.10		0.17		0.01		0.85		0.00		0.02		0.01		0.23		0.73		0.88		
V1V3_052_Betaproteobacteria	HMT-476	Neisseria subflava	Strain: U37	476_9291	AJ239291	Named	1	100.0	100.0	0.09		0.17		0.05		0.30		0.00		0.53		0.85		0.38		0.34		0.19		
V1V3_053_Actinobacteria	HMT-666	Corynebacterium matruchotii	Strain: CIP 81.82	666_2065	X82065	Named	1	99.558	99.558	0.05		0.01		0.23		0.00		0.00		0.99		1.58		0.01		0.00		0.01		
V1V3_054_Fusobacteria	HMT-222	Leptotrichia wadei	Strain: A39FD	222_7816	AF287816	Named	2	99.605	99.605	0.06		0.18		0.02		0.76		0.00		0.05		0.04		0.12		0.54		1.09		
V1V3_054_Fusobacteria	HMT-417	Leptotrichia sp. HMT 417	Clone: C3MKM102	417_8621	AY278621	Unnamed	2	99.605	99.605	0.06		0.18		0.02		0.76		0.00		0.05		0.04		0.12		0.54		1.09		
V1V3_055_Firmicutes	HMT-075	Ruminococcaceae [G-1] bacterium HMT 075	Clone: _F058	075_F058	AF287779	Phylotype	1	100.0	100.0	0.02		0.05		0.00		0.21		0.00		0.08		0.09		2.01		0.11		0.28		
V1V3_056_Bacteroidetes	HMT-693	Prevotella nigrescens	Strain: F0103	693F0103	GU470890	Named	1	100.0	100.0	0.05		0.04		0.02		1.05		0.00		0.88		0.30		0.20		0.01		0.26		
V1V3_057_Firmicutes	HMT-780	Veillonella sp. HMT 780	Strain: F0009	780F0009	GQ422743	Unnamed	1	100.0	100.0	0.23		0.08		2.19		0.04		0.00		0.01		0.01		0.09		0.00		0.04		
V1V3_057_Firmicutes	HMT-780	Veillonella sp. HMT 780	Clone: HB016	780_7189	DQ087189	Unnamed	1	100.0	100.0	0.23		0.08		2.19		0.04		0.00		0.01		0.01		0.09		0.00		0.04		
V1V3_058_Firmicutes	HMT-622	Streptococcus gordonii	Strain: ATCC 10558	622_3931	AF003931	Named	1	100.0	100.0	0.56		0.10		0.25		0.04		0.00		0.69		0.82		0.08		0.01		0.05		
V1V3_059_Epsilonproteobacteria	HMT-575	Campylobacter concisus	Strain: FDC 288	575_6977	L06977	Named	1	100.0	100.0	0.06		0.11		0.70		0.21		0.00		0.19		0.23		0.51		0.23		0.22		
V1V3_060_Bacteroidetes	HMT-298	Prevotella histicola	Clone: BE073	298BE073	AF385551	Named	1	100.0	100.0	0.15		0.27		0.01		0.47		0.00		0.02		0.02		0.41		0.48		0.59		
V1V3_061_Firmicutes	HMT-755	Streptococcus salivarius	Strain: ATCC 7073	755N000A	NR_042776	Named	2	99.609	99.609	0.08		0.40		0.02		0.44		0.00		0.00		0.00		0.20		0.83		0.44		
V1V3_061_Firmicutes	HMT-755	Streptococcus salivarius	Strain: ATCC 13419	755_8839	M58839	Named	2	99.609	99.609	0.08		0.40		0.02		0.44		0.00		0.00		0.00		0.20		0.83		0.44		
V1V3_061_Firmicutes	HMT-021	Streptococcus vestibularis	Strain: ATCC 49124	021_8353	AY188353	Named	2	99.609	99.609	0.08		0.40		0.02		0.44		0.00		0.00		0.00		0.20		0.83		0.44		
V1V3_062_Bacteroidetes	HMT-279	Porphyromonas pasteri	Clone: CW034	279CW034	AY008310	Named	1	99.535	99.535	0.13		0.41		0.07		0.27		0.00		0.04		0.03		0.56		0.55		0.35		
V1V3_062_Bacteroidetes	HMT-279	Porphyromonas pasteri	Clone: DP023	279DP023	AF385516	Named	1	99.535	99.535	0.13		0.41		0.07		0.27		0.00		0.04		0.03		0.56		0.55		0.35		
V1V3_063_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_063_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.60		0.50		0.91		0.05		0.00		0.06		0.03		0.08		0.02		0.05		
V1V3_064_Bacteroidetes	HMT-473	Alloprevotella sp. HMT 473	Clone: IK062	473IK062	AY349402	Unnamed	1	100.0	100.0	0.11		0.06		1.86		0.03		0.00		0.02		0.03		0.06		0.01		0.07		
V1V3_065_Bacteroidetes	HMT-299	Prevotella nanceiensis	Clone: BI027	299BI027	AY005064	Named	1	100.0	100.0	0.12		0.28		0.30		0.28		0.00		0.01		0.01		0.58		0.41		0.21		
V1V3_066_Actinobacteria	HMT-688	Actinomyces viscosus	Strain: NCTC 10951	688_2453	X82453	Named	2	99.558	99.558	0.01		0.01		0.00		0.00		0.00		0.92		1.07		0.01		0.00		0.17		
V1V3_066_Actinobacteria	HMT-171	Actinomyces sp. HMT 171	Clone: BL008	171BL008	AF385553	Unnamed	2	99.558	99.558	0.01		0.01		0.00		0.00		0.00		0.92		1.07		0.01		0.00		0.17		
V1V3_067_Actinobacteria	HMT-595	Corynebacterium durum	Strain: IBS G15036	595_7069	Z97069	Named	1	99.558	99.558	0.03		0.04		0.01		0.01		0.00		0.77		1.20		0.06		0.00		0.05		
V1V3_068_Bacteroidetes	HMT-313	Prevotella sp. HMT 313	Clone: 069104_177	313_9254	JQ449254	Unnamed	1	100.0	100.0	0.08		0.32		0.02		0.52		0.00		0.00		0.00		0.27		0.31		0.64		
V1V3_069_Bacteroidetes	HMT-930	Porphyromonas sp. HMT 930	Clone: 071041_260	930_8499	JQ468499	Phylotype	1	99.535	99.535	0.36		0.15		1.40		0.09		0.00		0.01		0.02		0.07		0.01		0.04		
V1V3_070_Actinobacteria	HMT-893	Actinomyces oris	Clone: 070043_377	893_4727	JQ464727	Named	1	99.558	99.558	0.21		0.05		0.12		0.02		0.00		0.80		0.81		0.05		0.01		0.05		
V1V3_071_Firmicutes	HMT-096	Lachnospiraceae [G-2] bacterium HMT 096	Clone: DO008	096DO008	AF385508	Unnamed	1	100.0	100.0	0.02		0.13		0.00		0.59		0.00		0.00		0.01		0.04		0.50		0.78		
V1V3_072_Betaproteobacteria	HMT-706	Kingella oralis	Strain: CCUG 30450	706_6164	L06164	Named	1	100.0	100.0	0.15		0.03		0.09		0.01		0.00		0.69		0.91		0.10		0.01		0.01		
V1V3_073_Fusobacteria	HMT-420	Fusobacterium nucleatum subsp. animalis	Strain: NCTC 12276	420_5404	X55404	Named	1	100.0	100.0	0.07		0.04		0.01		0.51		0.00		0.92		0.22		0.12		0.02		0.04		
V1V3_074_Bacteroidetes	HMT-329	Capnocytophaga leadbetteri	Clone: BM058	329BM058	AY005075	Named	1	99.07	99.07	0.06		0.03		0.03		0.16		0.00		0.58		0.71		0.12		0.04		0.19		
V1V3_075_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_075_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.93		0.10		0.02		0.25		0.00		0.01		0.00		0.06		0.00		0.52		
V1V3_076_Bacteroidetes	HMT-337	Capnocytophaga gingivalis	Strain: ATCC 33624	337_7608	X67608	Named	2	100.0	100.0	0.19		0.02		0.01		0.06		0.00		0.58		0.86		0.14		0.01		0.04		
V1V3_076_Bacteroidetes	HMT-325	Capnocytophaga granulosa	Clone: AH015	325AH015	AY005074	Named	2	100.0	100.0	0.19		0.02		0.01		0.06		0.00		0.58		0.86		0.14		0.01		0.04		
V1V3_077_Gammaproteobacteria	HMT-036	Haemophilus sp. HMT 036	Clone: 16slp93-3e06.p1k	036_8981	GQ158981	Unnamed	1	100.0	100.0	0.33		0.08		1.31		0.02		0.00		0.02		0.01		0.08		0.00		0.03		
V1V3_077_Gammaproteobacteria	HMT-036	Haemophilus sp. HMT 036	Clone: ELU0098-000114	036_3900	HQ783900	Unnamed	1	100.0	100.0	0.33		0.08		1.31		0.02		0.00		0.02		0.01		0.08		0.00		0.03		
V1V3_078_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_078_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.25		0.08		1.30		0.03		0.00		0.06		0.04		0.06		0.01		0.04		
V1V3_079_Bacteroidetes	HMT-329	Capnocytophaga leadbetteri	Clone: BR085	329BR085	GU350453	Named	1	100.0	100.0	0.15		0.02		0.16		0.13		0.00		0.51		0.62		0.13		0.02		0.09		
V1V3_079_Bacteroidetes	HMT-329	Capnocytophaga leadbetteri	Clone: BU084	329BU084	AF385569	Named	1	100.0	100.0	0.15		0.02		0.16		0.13		0.00		0.51		0.62		0.13		0.02		0.09		
V1V3_080_Betaproteobacteria	HMT-610	Neisseria flavescens	Clone: P1D1-762	610_1998	EF511998	Named	1	99.216	99.216	0.05		0.21		0.01		0.46		0.00		0.01		0.00		0.27		0.51		0.27		
V1V3_081_Fusobacteria	HMT-215	Leptotrichia sp. HMT 215	Clone: DR011	215DR011	AF385518	Unnamed	1	100.0	100.0	0.08		0.16		0.01		0.57		0.00		0.03		0.04		0.13		0.36		0.39		
V1V3_082_Firmicutes	HMT-107	Lachnoanaerobaculum umeaense	Strain: F0167	107F0167	tbd	Named	2	99.219	99.219	0.09		0.17		0.02		0.36		0.00		0.10		0.06		0.16		0.35		0.39		
V1V3_082_Firmicutes	HMT-082	Lachnoanaerobaculum orale	Clone: BE088	082BE088	AF385552	Named	2	99.219	99.219	0.09		0.17		0.02		0.36		0.00		0.10		0.06		0.16		0.35		0.39		
V1V3_082_Firmicutes	HMT-082	Lachnoanaerobaculum orale	Strain: F0431	082F0431	tbd	Named	2	99.219	99.219	0.09		0.17		0.02		0.36		0.00		0.10		0.06		0.16		0.35		0.39		
V1V3_083_Bacteroidetes	HMT-329	Capnocytophaga leadbetteri	Clone: BR085	329BR085	GU350453	Named	1	99.535	99.535	0.08		0.02		0.06		0.15		0.00		0.57		0.64		0.14		0.01		0.04		
V1V3_083_Bacteroidetes	HMT-329	Capnocytophaga leadbetteri	Clone: BU084	329BU084	AF385569	Named	1	99.535	99.535	0.08		0.02		0.06		0.15		0.00		0.57		0.64		0.14		0.01		0.04		
V1V3_083_Bacteroidetes	HMT-329	Capnocytophaga leadbetteri	Clone: BM058	329BM058	AY005075	Named	1	99.535	99.535	0.08		0.02		0.06		0.15		0.00		0.57		0.64		0.14		0.01		0.04		
V1V3_084_Fusobacteria	HMT-563	Leptotrichia buccalis	Strain: not listed	563_7788	L37788	Named	2	100.0	100.0	0.06		0.03		0.05		0.02		0.00		0.48		0.93		0.04		0.01		0.04		
V1V3_084_Fusobacteria	HMT-225	Leptotrichia sp. HMT 225	Clone: HE052	225HE052	GQ422732	Unnamed	2	100.0	100.0	0.06		0.03		0.05		0.02		0.00		0.48		0.93		0.04		0.01		0.04		
V1V3_084_Fusobacteria	HMT-225	Leptotrichia sp. HMT 225	Strain: FEA2	225_FEA2	GQ422731	Unnamed	2	100.0	100.0	0.06		0.03		0.05		0.02		0.00		0.48		0.93		0.04		0.01		0.04		
V1V3_085_Epsilonproteobacteria	HMT-623	Campylobacter gracilis	Strain: ATCC 33236	623_4320	L04320	Named	1	100.0	100.0	0.03		0.00		0.03		0.05		0.00		1.04		0.44		0.05		0.00		0.02		
V1V3_086_Firmicutes	HMT-165	Catonella morbi	Clone: EZ006	165EZ006	AF385577	Named	1	100.0	100.0	0.04		0.16		0.01		0.31		0.00		0.05		0.02		0.39		0.35		0.31		
V1V3_087_Firmicutes	HMT-161	Veillonella parvula	Strain: DSM 2008	161Vparv	X84005	Named	1	100.0	100.0	0.20		0.04		0.17		0.03		0.00		0.52		0.44		0.17		0.03		0.03		
V1V3_088_Actinobacteria	HMT-893	Actinomyces oris	Strain: JCM 16131	893_5935	AB545935	Named	1	99.558	99.558	0.15		0.03		0.05		0.00		0.00		0.63		0.70		0.04		0.00		0.02		
V1V3_089_Betaproteobacteria	HMT-014	Neisseria oralis	Strain: F0314	014F0314	tbd	Named	1	100.0	100.0	0.21		0.03		0.02		0.02		0.00		0.66		0.45		0.16		0.00		0.05		
V1V3_089_Betaproteobacteria	HMT-014	Neisseria oralis	Clone: AP085	014AP085	AY005023	Named	1	100.0	100.0	0.21		0.03		0.02		0.02		0.00		0.66		0.45		0.16		0.00		0.05		
V1V3_090_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: F0530	866F0530	tbd	Named	1	98.678	99.115	0.02		0.24		0.00		0.30		0.00		0.00		0.00		0.12		0.51		0.41		
V1V3_090_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: CCUG 27294	866_2167	NR_042167	Named	1	98.678	99.115	0.02		0.24		0.00		0.30		0.00		0.00		0.00		0.12		0.51		0.41		
V1V3_091_Actinobacteria	HMT-595	Corynebacterium durum	Strain: IBS G15036	595_7069	Z97069	Named	1	100.0	100.0	0.03		0.04		0.01		0.00		0.00		0.62		0.78		0.05		0.00		0.06		
V1V3_092_Betaproteobacteria	HMT-022	Lautropia mirabilis	Clone: AP009	022AP009	AY005030	Named	1	100.0	100.0	0.22		0.03		0.00		0.02		0.00		0.45		0.48		0.36		0.00		0.02		
V1V3_093_Firmicutes	HMT-626	Gemella haemolysans	Strain: ATCC 10379	626_4326	L14326	Named	1	99.219	99.219	0.83		0.13		0.30		0.12		0.00		0.05		0.04		0.03		0.00		0.05		
V1V3_094_Fusobacteria	HMT-200	Fusobacterium nucleatum subsp. vincentii	Clone: _R002	200_R002	AF287806	Named	1	100.0	100.0	0.03		0.01		0.00		0.82		0.00		0.40		0.10		0.08		0.01		0.08		
V1V3_095_Betaproteobacteria	HMT-669	Neisseria meningitidis	Strain: M8067	669_2273	AF382273	Named	3	100.0	100.0	0.05		0.09		1.25		0.01		0.00		0.01		0.02		0.02		0.00		0.08		
V1V3_095_Betaproteobacteria	HMT-956	Neisseria cinerea	Strain: ATCC 14685	956_1687	NR_121687	Named	3	100.0	100.0	0.05		0.09		1.25		0.01		0.00		0.01		0.02		0.02		0.00		0.08		
V1V3_095_Betaproteobacteria	HMT-737	Neisseria polysaccharea	Strain: ATCC 43768	737_6167	L06167	Named	3	100.0	100.0	0.05		0.09		1.25		0.01		0.00		0.01		0.02		0.02		0.00		0.08		
V1V3_096_Firmicutes	HMT-755	Streptococcus salivarius	Strain: ATCC 7073	755N000A	NR_042776	Named	2	99.609	99.609	0.17		0.18		0.21		0.23		0.00		0.01		0.00		0.07		0.51		0.12		
V1V3_096_Firmicutes	HMT-755	Streptococcus salivarius	Strain: ATCC 13419	755_8839	M58839	Named	2	99.609	99.609	0.17		0.18		0.21		0.23		0.00		0.01		0.00		0.07		0.51		0.12		
V1V3_096_Firmicutes	HMT-021	Streptococcus vestibularis	Strain: ATCC 49124	021_8353	AY188353	Named	2	99.609	99.609	0.17		0.18		0.21		0.23		0.00		0.01		0.00		0.07		0.51		0.12		
V1V3_097_Actinobacteria	HMT-176	Actinomyces naeslundii	Strain: NCTC 10301	176_1062	X81062	Named	1	100.0	100.0	0.04		0.02		0.01		0.01		0.00		0.70		0.67		0.03		0.00		0.02		
V1V3_098_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Clone: ncd81b03c1	718N000A	HM255881	Named	1	99.609	99.609	0.14		0.17		0.25		0.18		0.00		0.02		0.05		0.25		0.27		0.14		
V1V3_098_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Strain: CIP 102513	718_3530	EU083530	Named	1	99.609	99.609	0.14		0.17		0.25		0.18		0.00		0.02		0.05		0.25		0.27		0.14		
V1V3_099_Firmicutes	HMT-097	Stomatobaculum sp. HMT 097	Clone: DO016	097DO016	AF385510	Unnamed	1	100.0	100.0	0.07		0.19		0.01		0.35		0.00		0.00		0.00		0.16		0.38		0.31		
V1V3_100_Firmicutes	HMT-107	Lachnoanaerobaculum umeaense	Strain: F0167	107F0167	tbd	Named	2	100.0	100.0	0.05		0.10		0.01		0.34		0.00		0.06		0.08		0.07		0.28		0.48		
V1V3_100_Firmicutes	HMT-082	Lachnoanaerobaculum orale	Clone: BE088	082BE088	AF385552	Named	2	100.0	100.0	0.05		0.10		0.01		0.34		0.00		0.06		0.08		0.07		0.28		0.48		
V1V3_100_Firmicutes	HMT-082	Lachnoanaerobaculum orale	Strain: F0431	082F0431	tbd	Named	2	100.0	100.0	0.05		0.10		0.01		0.34		0.00		0.06		0.08		0.07		0.28		0.48		
