Taxonomy	Rank	HMT	Notes	Max	BM-mean	BM-10p	BM-90p	BM-sd	BM-prev	HP-mean	HP-10p	HP-90p	HP-sd	HP-prev	KG-mean	KG-10p	KG-90p	KG-sd	KG-prev	PT-mean	PT-10p	PT-90p	PT-sd	PT-prev	ST-mean	ST-10p	ST-90p	ST-sd	ST-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	SV-mean	SV-10p	SV-90p	SV-sd	SV-prev	TD-mean	TD-10p	TD-90p	TD-sd	TD-prev	TH-mean	TH-10p	TH-90p	TH-sd	TH-prev
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae	family			12.645	3.26	0.523	7.414	2.895	100.0	6.277	1.673	12.258	4.22	100.0	4.841	0.254	12.734	5.403	98.649	7.732	2.569	13.736	4.645	100.0	0.683	0.0	2.625	1.419	56.643	4.53	0.481	10.846	5.659	99.324	3.952	0.46	8.684	4.362	100.0	12.645	4.436	21.086	6.429	100.0	10.529	4.036	17.238	5.274	100.0	8.904	3.18	15.095	5.239	100.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae	family			3.291	0.187	0.0	0.58	0.279	76.351	0.259	0.0	0.687	0.326	85.135	0.231	0.0	0.423	0.86	41.892	0.908	0.014	2.669	1.663	90.541	0.0	0.0	0.0	0.003	0.699	2.527	0.091	5.444	2.44	97.973	1.994	0.048	5.488	2.139	93.919	3.291	0.28	8.998	4.078	99.324	0.244	0.0	0.675	0.375	76.351	1.024	0.035	2.741	1.407	95.27
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae	family			0.07	0.016	0.0	0.058	0.044	23.649	0.047	0.0	0.156	0.078	43.243	0.002	0.0	0.0	0.007	5.405	0.07	0.0	0.175	0.122	57.432	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.203	0.127	43.919	0.023	0.0	0.076	0.057	29.054	0.037	0.0	0.102	0.07	43.919	0.042	0.0	0.12	0.08	42.568	0.055	0.0	0.163	0.088	49.324
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae	family			5.121	1.312	0.07	3.435	1.888	95.27	2.783	0.614	6.453	2.624	100.0	0.355	0.0	0.998	0.961	64.189	3.021	0.359	7.092	3.255	99.324	0.002	0.0	0.0	0.01	8.392	4.048	0.393	11.31	5.687	100.0	4.256	0.741	9.029	5.019	100.0	1.729	0.383	4.016	1.847	100.0	5.121	0.898	12.698	4.832	100.0	3.613	0.677	7.33	3.169	99.324
Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae	family			3.708	1.203	0.026	2.862	2.365	91.216	1.162	0.028	2.875	1.608	93.243	0.195	0.0	0.368	0.68	50.676	0.46	0.0	1.034	0.707	81.081	0.001	0.0	0.0	0.003	2.797	2.299	0.071	5.377	3.818	93.919	3.708	0.304	8.649	5.368	98.649	0.68	0.053	1.684	0.964	94.595	1.331	0.0	3.535	2.087	83.784	0.516	0.0	1.335	0.717	82.432
Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae	family			0.645	0.033	0.0	0.086	0.071	44.595	0.056	0.0	0.105	0.159	53.378	0.023	0.0	0.032	0.124	17.568	0.019	0.0	0.064	0.045	29.73	0.003	0.0	0.0	0.021	4.895	0.59	0.0	1.724	0.891	86.486	0.645	0.0	1.555	1.184	87.162	0.113	0.0	0.161	0.632	53.378	0.008	0.0	0.004	0.053	10.811	0.053	0.0	0.126	0.134	43.243
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae	family			14.944	2.994	0.363	5.878	3.115	100.0	3.379	0.382	7.431	3.023	99.324	2.182	0.053	6.321	3.304	96.622	10.717	2.215	19.828	7.73	99.324	0.001	0.0	0.0	0.006	5.594	14.944	3.246	26.419	8.993	100.0	8.326	0.959	16.418	6.251	100.0	6.83	1.412	13.429	4.687	100.0	8.418	0.483	18.808	7.635	100.0	6.059	0.674	13.893	5.52	100.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Weeksellaceae	family			0.622	0.618	0.02	1.063	2.582	92.568	0.155	0.0	0.38	0.186	81.081	0.372	0.0	0.795	0.872	77.027	0.21	0.0	0.482	0.315	79.73	0.0	0.0	0.0	0.0	0.0	0.438	0.006	1.098	0.469	89.865	0.622	0.059	1.247	0.615	94.595	0.33	0.019	0.761	0.448	91.216	0.126	0.0	0.34	0.252	65.541	0.238	0.0	0.536	0.561	77.027
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	family			5.334	1.029	0.09	2.284	1.264	95.946	1.579	0.117	3.788	2.496	97.973	0.306	0.0	0.564	0.895	69.595	4.708	0.287	12.38	5.541	97.973	0.0	0.0	0.0	0.002	1.399	3.299	0.506	7.662	3.405	97.297	5.099	0.262	10.542	4.776	99.324	1.455	0.334	3.192	1.434	100.0	3.393	0.204	11.587	4.948	97.297	5.334	0.455	16.134	6.553	98.649
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae	family			5.754	3.634	0.342	8.172	4.318	99.324	3.814	0.24	8.234	3.591	98.649	4.083	0.011	11.581	6.192	89.865	4.579	0.364	10.272	4.882	98.649	0.001	0.0	0.0	0.006	5.594	4.68	0.206	10.688	4.901	98.649	3.871	0.112	9.362	3.531	94.595	5.754	0.882	11.878	4.645	100.0	4.381	0.037	12.257	5.564	95.946	4.031	0.121	10.341	4.825	95.946
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_[F-2]	family			1.198	0.051	0.0	0.076	0.252	33.784	0.013	0.0	0.031	0.044	18.243	0.003	0.0	0.0	0.016	5.405	0.159	0.0	0.129	0.667	30.405	0.0	0.0	0.0	0.0	0.0	1.198	0.0	3.522	2.025	62.162	0.449	0.0	1.671	0.905	54.054	0.149	0.0	0.367	0.287	64.865	0.004	0.0	0.0	0.017	9.459	0.015	0.0	0.043	0.042	20.27
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae	family			0.558	0.051	0.0	0.131	0.091	51.351	0.049	0.0	0.122	0.113	42.568	0.009	0.0	0.006	0.039	10.811	0.286	0.0	0.889	0.542	66.892	0.0	0.0	0.0	0.001	0.699	0.558	0.0	1.46	0.909	75.0	0.332	0.0	0.983	0.456	67.568	0.118	0.0	0.299	0.138	72.297	0.097	0.0	0.156	0.372	41.216	0.165	0.0	0.454	0.373	58.784
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae	family			18.579	4.165	0.504	9.887	4.762	100.0	10.152	2.602	20.873	7.284	100.0	8.828	0.054	25.53	11.335	94.595	15.376	3.767	31.077	10.774	100.0	0.003	0.0	0.007	0.008	11.888	11.425	1.191	25.215	10.596	100.0	4.696	0.505	12.118	5.03	100.0	18.579	7.78	29.506	9.041	100.0	13.606	4.259	25.162	8.171	100.0	16.38	4.803	31.473	10.048	99.324
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	family			8.703	0.729	0.064	1.783	1.241	95.27	0.311	0.03	0.7	0.515	93.243	0.239	0.0	0.478	0.796	52.703	1.405	0.015	4.464	2.522	90.541	0.001	0.0	0.0	0.007	2.098	6.819	1.148	13.3	5.011	99.324	8.703	2.278	15.636	4.887	99.324	1.501	0.353	3.263	1.197	99.324	0.531	0.0	1.333	1.147	83.108	0.898	0.0	2.206	2.173	85.811
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	family			0.312	0.232	0.0	0.662	0.46	64.189	0.084	0.0	0.205	0.19	48.649	0.058	0.0	0.071	0.258	25.676	0.023	0.0	0.057	0.06	30.405	0.0	0.0	0.0	0.001	0.699	0.188	0.0	0.339	0.448	57.432	0.312	0.0	0.795	0.618	69.595	0.109	0.0	0.32	0.181	58.108	0.01	0.0	0.031	0.037	19.595	0.041	0.0	0.083	0.115	35.811
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae	family			3.138	1.627	0.281	3.768	1.861	99.324	2.74	0.945	4.769	1.677	99.324	2.427	0.056	6.559	2.905	95.27	1.562	0.28	3.159	1.23	98.649	0.003	0.0	0.0	0.019	7.692	0.533	0.037	1.091	0.671	92.568	0.677	0.124	1.252	0.774	98.649	1.606	0.42	3.334	1.263	99.324	3.138	0.784	6.518	2.36	100.0	1.742	0.374	3.259	1.214	100.0
Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae	family			0.304	0.016	0.0	0.036	0.06	20.27	0.004	0.0	0.006	0.016	10.135	0.007	0.0	0.0	0.066	4.73	0.005	0.0	0.0	0.037	6.081	0.0	0.0	0.0	0.0	0.0	0.226	0.0	0.61	0.44	64.189	0.304	0.0	0.865	0.476	67.568	0.012	0.0	0.046	0.03	20.946	0.002	0.0	0.0	0.008	7.432	0.005	0.0	0.0	0.026	8.108
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	family			0.127	0.016	0.0	0.0	0.182	1.351	0.072	0.0	0.0	0.661	5.405	0.0	0.0	0.0	0.003	0.676	0.002	0.0	0.0	0.013	3.378	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.035	2.703	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.046	2.703	0.0	0.0	0.0	0.003	0.676	0.127	0.0	0.0	1.217	4.054
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae	family			0.637	0.083	0.0	0.23	0.142	62.838	0.384	0.0	0.914	0.482	87.162	0.015	0.0	0.032	0.059	14.865	0.406	0.0	0.901	0.692	84.459	0.001	0.0	0.0	0.004	2.098	0.134	0.0	0.289	0.389	50.676	0.038	0.0	0.108	0.094	36.486	0.522	0.055	1.158	0.545	94.595	0.637	0.021	1.504	0.716	90.541	0.592	0.051	1.541	0.593	94.595
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae	family			0.021	0.004	0.0	0.0	0.04	2.027	0.021	0.0	0.0	0.218	2.703	0.001	0.0	0.0	0.009	0.676	0.0	0.0	0.0	0.003	0.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.676	0.001	0.0	0.0	0.016	0.676	0.001	0.0	0.0	0.007	2.027	0.0	0.0	0.0	0.004	0.676	0.003	0.0	0.0	0.025	2.703
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella	genus			0.341	0.036	0.0	0.098	0.072	50.676	0.014	0.0	0.042	0.023	42.568	0.01	0.0	0.028	0.032	20.946	0.034	0.0	0.06	0.113	41.892	0.0	0.0	0.0	0.0	0.0	0.296	0.027	0.684	0.327	91.892	0.341	0.026	0.822	0.309	91.892	0.035	0.0	0.101	0.054	57.432	0.021	0.0	0.055	0.058	38.514	0.023	0.0	0.047	0.079	28.378
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria	genus			10.354	3.5	0.332	7.923	3.92	99.324	5.582	0.489	13.992	6.032	99.324	2.078	0.0	6.556	4.47	85.135	5.301	0.143	15.508	6.217	95.946	0.001	0.0	0.0	0.003	2.797	4.303	0.28	10.6	5.565	96.622	6.941	0.741	16.448	6.7	99.324	6.295	0.675	14.277	6.19	98.649	10.354	0.25	27.151	11.381	98.649	5.499	0.118	14.025	7.166	97.297
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia	genus			3.014	0.598	0.0	1.231	1.313	85.135	0.281	0.0	0.771	0.543	76.351	0.064	0.0	0.123	0.283	33.784	0.153	0.0	0.473	0.363	58.108	0.0	0.0	0.0	0.006	0.699	1.909	0.0	4.99	2.978	87.162	3.014	0.055	6.392	4.547	93.243	1.278	0.018	3.238	1.692	90.541	0.061	0.0	0.13	0.163	45.946	0.181	0.0	0.417	0.49	59.459
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia	genus			0.148	0.023	0.0	0.0	0.256	6.757	0.043	0.0	0.027	0.329	16.892	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.006	4.73	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.006	2.703	0.0	0.0	0.0	0.001	0.676	0.003	0.0	0.0	0.018	4.73	0.0	0.0	0.0	0.0	0.0	0.148	0.0	0.031	1.213	12.838
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Treponemataceae;Treponema	genus			3.632	0.145	0.0	0.431	0.456	55.405	0.057	0.0	0.141	0.143	41.892	0.016	0.0	0.016	0.104	12.162	0.689	0.0	1.766	1.867	72.297	0.0	0.0	0.0	0.0	0.0	3.632	0.0	10.365	6.341	85.135	1.061	0.0	2.388	2.611	72.973	0.497	0.0	1.181	1.019	79.73	0.05	0.0	0.183	0.125	40.541	0.23	0.0	0.45	0.804	64.189
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus	genus			20.987	12.368	3.289	23.478	8.677	100.0	8.723	2.445	15.863	5.903	100.0	20.987	6.295	35.777	11.625	100.0	7.964	0.912	15.906	6.799	100.0	0.055	0.0	0.154	0.201	30.07	3.375	0.185	6.773	4.514	97.297	5.328	0.379	14.363	5.824	99.324	9.954	3.398	18.735	6.476	100.0	9.521	1.302	20.727	7.225	100.0	5.806	0.686	12.613	5.252	100.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter	genus			2.338	0.22	0.0	0.645	0.339	68.243	0.374	0.0	0.963	0.454	77.027	0.564	0.0	1.573	1.362	61.486	0.886	0.0	2.241	1.133	82.432	0.001	0.0	0.0	0.004	2.797	1.041	0.0	2.507	1.052	87.162	0.88	0.0	2.489	1.143	81.757	2.338	0.0	6.314	2.672	87.162	0.77	0.0	1.684	1.052	78.378	0.933	0.0	2.421	1.104	84.459
Bacteria;Firmicutes;Bacilli;Bacillales;Gemellaceae;Gemella	genus			5.281	5.281	0.7	12.147	5.352	99.324	2.482	0.514	4.87	2.741	99.324	2.642	0.285	5.737	2.665	99.324	1.545	0.162	3.208	2.019	97.973	0.0	0.0	0.0	0.002	1.399	0.455	0.029	0.823	0.797	90.541	0.454	0.023	0.774	0.918	90.541	0.615	0.129	1.201	0.48	96.622	0.71	0.063	1.507	0.734	97.297	1.797	0.159	4.635	2.028	97.297
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	genus			53.562	53.562	30.04	76.145	17.084	100.0	42.633	21.856	69.637	17.323	100.0	47.345	22.592	73.344	19.781	100.0	24.424	7.022	48.023	16.421	100.0	0.032	0.0	0.109	0.06	44.755	11.343	2.278	25.949	8.898	100.0	15.133	5.085	28.608	10.212	100.0	13.836	5.751	23.509	7.785	100.0	21.267	6.729	40.401	13.652	100.0	27.269	7.213	52.137	17.66	100.0
Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium	genus			13.318	0.383	0.0	0.941	0.932	82.432	0.42	0.0	0.563	1.55	81.081	0.285	0.0	0.204	2.322	35.811	0.179	0.0	0.198	1.085	54.73	0.001	0.0	0.0	0.006	4.196	8.379	1.337	18.056	7.071	98.649	13.318	2.97	24.22	8.32	99.324	0.231	0.0	0.597	0.363	80.405	0.129	0.0	0.167	0.565	51.351	0.166	0.0	0.364	0.514	64.189
Bacteria;Firmicutes;Clostridia;Eubacteriales;Ruminococcaceae;Ruminococcaceae_[G-1]	genus			1.593	0.03	0.0	0.089	0.084	34.459	0.068	0.0	0.157	0.185	44.595	0.002	0.0	0.0	0.009	4.73	0.149	0.0	0.522	0.355	51.351	0.0	0.0	0.0	0.001	0.699	0.064	0.0	0.22	0.14	35.811	0.084	0.0	0.22	0.233	39.189	1.593	0.0	3.847	3.345	85.135	0.104	0.0	0.224	0.342	39.189	0.211	0.0	0.538	0.479	64.189
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Oribacterium	genus			2.856	0.288	0.0	0.715	0.443	87.838	0.894	0.182	1.786	0.805	97.973	0.04	0.0	0.084	0.15	34.459	1.237	0.253	2.272	0.938	98.649	0.0	0.0	0.0	0.001	1.399	0.114	0.0	0.33	0.233	61.486	0.066	0.0	0.22	0.147	47.297	2.856	0.657	6.186	3.031	100.0	1.446	0.434	2.681	0.988	99.324	1.471	0.374	3.086	1.179	97.973
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcaceae_[G-7]	genus			0.284	0.027	0.0	0.073	0.092	31.757	0.07	0.0	0.177	0.144	47.973	0.008	0.0	0.025	0.025	12.162	0.07	0.0	0.194	0.151	45.27	0.0	0.0	0.0	0.0	0.0	0.284	0.0	0.735	0.326	76.351	0.215	0.0	0.593	0.315	68.243	0.174	0.0	0.469	0.322	62.838	0.051	0.0	0.178	0.107	37.162	0.066	0.0	0.198	0.146	41.216
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoanaerobaculum	genus			1.207	0.23	0.0	0.593	0.252	87.838	0.531	0.068	1.177	0.536	95.946	0.09	0.0	0.196	0.288	45.27	1.004	0.168	2.106	0.827	97.973	0.0	0.0	0.0	0.0	0.0	0.435	0.0	1.125	0.651	83.784	0.489	0.0	1.435	0.636	86.486	0.483	0.128	0.906	0.38	96.622	1.113	0.168	2.448	1.103	98.649	1.207	0.188	2.825	1.419	98.649
Bacteria;Firmicutes;Clostridia;Eubacteriales;Ruminococcaceae;Ruminococcaceae_[G-2]	genus			0.447	0.013	0.0	0.048	0.028	24.324	0.038	0.0	0.118	0.061	45.946	0.002	0.0	0.0	0.009	6.757	0.099	0.0	0.329	0.17	54.73	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.027	0.096	14.189	0.009	0.0	0.015	0.034	10.811	0.447	0.0	1.289	0.712	74.324	0.062	0.0	0.167	0.13	50.0	0.127	0.0	0.423	0.206	61.486
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospiraceae_[G-2]	genus			1.35	0.112	0.0	0.205	0.431	39.189	0.374	0.0	1.171	0.887	52.703	0.007	0.0	0.021	0.028	11.486	0.99	0.0	4.118	1.911	62.838	0.0	0.0	0.0	0.0	0.0	0.046	0.0	0.0	0.372	4.73	0.046	0.0	0.0	0.488	9.459	0.171	0.0	0.522	0.358	45.946	0.856	0.0	2.872	1.951	61.486	1.35	0.0	4.315	2.363	62.838
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Stomatobaculum	genus			0.879	0.182	0.0	0.443	0.283	70.946	0.457	0.0	1.052	0.601	88.514	0.023	0.0	0.054	0.075	25.0	0.799	0.04	1.969	0.955	92.568	0.0	0.0	0.0	0.002	0.699	0.04	0.0	0.101	0.125	37.162	0.047	0.0	0.1	0.144	37.838	0.395	0.034	0.944	0.408	92.568	0.852	0.037	1.978	1.037	92.568	0.879	0.074	2.156	1.024	94.595
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella	genus			0.756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	1.351	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.018	0.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.676	0.0	0.0	0.0	0.0	0.0	0.756	0.0	0.0	6.237	4.73
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospiraceae_[G-3]	genus			0.172	0.029	0.0	0.098	0.067	29.73	0.042	0.0	0.137	0.101	31.081	0.003	0.0	0.0	0.012	8.784	0.138	0.0	0.392	0.427	39.865	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.363	0.173	64.865	0.172	0.0	0.496	0.271	64.189	0.078	0.0	0.245	0.185	38.514	0.071	0.0	0.147	0.207	29.054	0.115	0.0	0.3	0.338	31.081
Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Parvimonas	genus			0.594	0.067	0.0	0.188	0.116	55.405	0.24	0.0	0.669	0.375	68.243	0.023	0.0	0.021	0.124	13.514	0.414	0.0	0.917	0.805	80.405	0.001	0.0	0.0	0.006	2.098	0.594	0.0	1.501	0.678	87.838	0.143	0.0	0.358	0.195	68.919	0.171	0.0	0.45	0.208	75.676	0.193	0.0	0.526	0.343	56.757	0.225	0.0	0.512	0.475	72.297
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae;Peptostreptococcus	genus			0.173	0.03	0.0	0.083	0.069	34.459	0.145	0.0	0.426	0.209	70.946	0.005	0.0	0.012	0.019	10.811	0.139	0.0	0.375	0.212	70.946	0.0	0.0	0.0	0.003	1.399	0.048	0.0	0.113	0.13	31.757	0.013	0.0	0.045	0.041	20.27	0.173	0.0	0.477	0.279	70.946	0.087	0.0	0.239	0.12	66.216	0.165	0.0	0.401	0.29	73.649
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister	genus			0.64	0.04	0.0	0.131	0.099	33.784	0.03	0.0	0.096	0.072	35.135	0.001	0.0	0.0	0.006	5.405	0.127	0.0	0.376	0.329	49.324	0.64	0.0	2.602	1.405	41.259	0.395	0.0	1.054	0.715	70.946	0.125	0.0	0.413	0.283	44.595	0.183	0.0	0.509	0.229	79.054	0.012	0.0	0.02	0.059	14.865	0.078	0.0	0.144	0.326	35.811
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Anaeroglobus	genus			0.058	0.004	0.0	0.0	0.024	8.108	0.002	0.0	0.0	0.011	5.405	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.151	9.459	0.0	0.0	0.0	0.0	0.0	0.058	0.0	0.081	0.239	20.946	0.025	0.0	0.008	0.168	10.811	0.012	0.0	0.038	0.033	20.946	0.003	0.0	0.0	0.024	4.054	0.012	0.0	0.0	0.111	4.73
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera	genus			0.686	0.066	0.0	0.249	0.128	46.622	0.298	0.0	0.779	0.508	72.297	0.016	0.0	0.036	0.071	15.541	0.383	0.0	1.168	0.595	75.676	0.0	0.0	0.0	0.003	2.098	0.055	0.0	0.075	0.294	20.946	0.014	0.0	0.022	0.083	12.162	0.686	0.011	1.688	0.794	89.865	0.423	0.0	1.298	0.608	77.027	0.666	0.0	1.73	0.886	85.135
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas	genus			3.117	0.163	0.0	0.497	0.249	76.351	0.237	0.0	0.68	0.313	83.108	0.219	0.0	0.407	0.81	41.216	0.726	0.007	1.947	1.172	89.865	0.0	0.0	0.0	0.003	0.699	2.103	0.086	4.924	2.059	97.297	1.824	0.039	4.865	1.961	93.243	3.117	0.226	8.817	3.998	99.324	0.228	0.0	0.629	0.358	75.676	0.868	0.035	2.2	1.064	95.27
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Veillonellaceae_[G-1]	genus			0.286	0.012	0.0	0.043	0.031	18.919	0.008	0.0	0.0	0.038	9.459	0.001	0.0	0.0	0.006	2.027	0.012	0.0	0.034	0.063	17.568	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.795	0.542	58.108	0.107	0.0	0.395	0.214	41.216	0.108	0.0	0.307	0.155	60.811	0.001	0.0	0.0	0.004	3.378	0.003	0.0	0.0	0.012	8.784
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella	genus			11.764	3.15	0.523	7.308	2.808	100.0	5.946	1.64	11.62	3.871	100.0	4.824	0.254	12.599	5.401	98.649	7.196	2.375	13.271	4.349	100.0	0.043	0.0	0.06	0.199	30.07	4.022	0.339	10.454	5.576	98.649	3.788	0.402	8.638	4.277	100.0	11.764	4.351	19.948	6.022	100.0	10.091	4.036	16.35	4.887	100.0	8.148	2.956	13.916	4.782	100.0
Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catonella	genus			0.525	0.062	0.0	0.175	0.111	54.73	0.206	0.0	0.485	0.226	86.486	0.019	0.0	0.046	0.061	22.973	0.3	0.039	0.611	0.284	93.919	0.0	0.0	0.0	0.0	0.0	0.313	0.0	0.682	0.417	83.108	0.141	0.0	0.378	0.244	65.541	0.525	0.049	1.096	0.575	92.568	0.283	0.014	0.626	0.271	89.865	0.308	0.027	0.606	0.346	90.541
Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus	genus			0.07	0.016	0.0	0.058	0.044	23.649	0.047	0.0	0.156	0.078	43.243	0.002	0.0	0.0	0.007	5.405	0.07	0.0	0.175	0.122	57.432	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.203	0.127	43.919	0.023	0.0	0.076	0.057	29.054	0.037	0.0	0.102	0.07	43.919	0.042	0.0	0.12	0.08	42.568	0.055	0.0	0.163	0.088	49.324
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces	genus			3.583	0.743	0.0	1.485	1.524	88.514	0.631	0.034	1.4	1.228	93.919	0.188	0.0	0.367	0.518	56.081	0.7	0.024	1.715	1.218	91.216	0.001	0.0	0.0	0.004	2.797	3.223	0.277	8.697	5.362	99.324	3.583	0.441	8.038	4.846	99.324	0.366	0.032	0.829	0.519	92.568	1.045	0.027	2.344	1.767	91.216	0.851	0.053	1.708	1.305	94.595
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia	genus			4.074	0.517	0.0	1.453	0.7	89.189	2.136	0.481	4.991	1.825	99.324	0.129	0.0	0.422	0.357	39.865	2.313	0.264	5.189	2.467	97.973	0.002	0.0	0.0	0.009	5.594	0.233	0.0	0.422	0.873	70.946	0.108	0.0	0.275	0.217	69.595	1.346	0.266	3.213	1.504	100.0	4.074	0.662	10.254	3.685	99.324	2.755	0.512	5.919	2.413	97.973
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga	genus			0.593	0.053	0.0	0.076	0.244	27.027	0.016	0.0	0.025	0.108	16.892	0.037	0.0	0.0	0.418	6.081	0.008	0.0	0.028	0.026	14.189	0.0	0.0	0.0	0.0	0.0	0.593	0.0	1.469	1.25	72.973	0.565	0.0	1.428	0.904	75.0	0.018	0.0	0.054	0.048	26.351	0.002	0.0	0.0	0.011	5.405	0.006	0.0	0.024	0.018	14.189
Bacteria;Actinobacteria;Actinomycetia;Micrococcales;Micrococcaceae;Rothia	genus			3.708	1.203	0.026	2.862	2.365	91.216	1.162	0.028	2.875	1.608	93.243	0.195	0.0	0.368	0.68	50.676	0.46	0.0	1.034	0.707	81.081	0.001	0.0	0.0	0.003	2.797	2.299	0.071	5.377	3.818	93.919	3.708	0.304	8.649	5.368	98.649	0.68	0.053	1.684	0.964	94.595	1.331	0.0	3.535	2.087	83.784	0.516	0.0	1.335	0.717	82.432
Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Arachnia	genus			0.625	0.018	0.0	0.063	0.049	26.351	0.016	0.0	0.028	0.107	20.946	0.009	0.0	0.0	0.089	4.054	0.008	0.0	0.016	0.033	12.162	0.0	0.0	0.0	0.005	2.098	0.568	0.0	1.583	0.867	83.784	0.625	0.0	1.474	1.175	85.811	0.019	0.0	0.06	0.042	29.73	0.001	0.0	0.0	0.006	3.378	0.009	0.0	0.021	0.049	12.162
