Taxonomy	Rank	HMT	Notes	Max	AKE-mean	AKE-10p	AKE-90p	AKE-sd	AKE-prev	ANA-mean	ANA-10p	ANA-90p	ANA-sd	ANA-prev	BMU-mean	BMU-10p	BMU-90p	BMU-sd	BMU-prev	HPA-mean	HPA-10p	HPA-90p	HPA-sd	HPA-prev	LAF-mean	LAF-10p	LAF-90p	LAF-sd	LAF-prev	LRC-mean	LRC-10p	LRC-90p	LRC-sd	LRC-prev	MVA-mean	MVA-10p	MVA-90p	MVA-sd	MVA-prev	PFO-mean	PFO-10p	PFO-90p	PFO-sd	PFO-prev	PTO-mean	PTO-10p	PTO-90p	PTO-sd	PTO-prev	RAF-mean	RAF-10p	RAF-90p	RAF-sd	RAF-prev	RRC-mean	RRC-10p	RRC-90p	RRC-sd	RRC-prev	SAL-mean	SAL-10p	SAL-90p	SAL-sd	SAL-prev	STO-mean	STO-10p	STO-90p	STO-sd	STO-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	THR-mean	THR-10p	THR-90p	THR-sd	THR-prev	TDO-mean	TDO-10p	TDO-90p	TDO-sd	TDO-prev	VIN-mean	VIN-10p	VIN-90p	VIN-sd	VIN-prev
Bacteria;Bacillota;Clostridia;Peptostreptococcales	order			0.819	0.013	0.0	0.051	0.036	25.874	0.006	0.0	0.0	0.046	6.333	0.076	0.0	0.174	0.157	61.644	0.584	0.0	1.461	0.649	87.248	0.041	0.0	0.0	0.242	9.195	0.002	0.0	0.0	0.015	3.736	0.031	0.0	0.013	0.221	12.162	0.044	0.0	0.006	0.282	10.526	0.819	0.099	1.761	0.936	99.333	0.041	0.0	0.098	0.163	17.972	0.001	0.0	0.0	0.006	1.7	0.538	0.0	1.363	0.754	86.154	0.0	0.0	0.0	0.0	0.0	0.375	0.012	0.96	0.435	90.728	0.143	0.0	0.427	0.237	76.159	0.693	0.044	1.517	0.69	92.262	0.506	0.014	1.166	0.488	92.903	0.04	0.0	0.049	0.184	21.127
Bacteria;Bacillota;Negativicutes;Selenomonadales	order			2.363	0.275	0.0	0.337	1.765	44.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152	0.0	0.397	0.299	70.47	0.043	0.0	0.0	0.436	8.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.002	0.005	2.661	1.748	90.0	0.04	0.0	0.0	0.203	6.452	0.0	0.0	0.0	0.0	0.0	2.363	0.122	5.837	2.828	93.077	0.0	0.0	0.0	0.0	0.0	1.733	0.023	4.378	2.12	94.04	0.887	0.0	2.598	1.4	84.768	1.021	0.0	2.594	2.031	88.988	0.25	0.0	0.68	0.383	79.355	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Negativicutes;Veillonellales	order			13.139	5.602	0.271	16.114	6.115	99.301	0.272	0.0	0.724	0.652	70.667	4.411	0.712	8.738	4.357	100.0	6.961	1.922	13.288	4.489	100.0	0.566	0.0	1.919	0.941	68.391	0.184	0.0	0.252	0.842	53.736	1.019	0.0	0.845	3.585	45.946	1.127	0.0	0.908	4.132	28.947	10.384	3.987	17.626	6.186	100.0	0.7	0.0	1.614	1.489	65.899	0.107	0.0	0.24	0.384	46.742	13.139	5.124	23.591	7.463	98.462	1.337	0.0	2.474	5.529	34.641	4.37	0.46	10.887	4.993	100.0	4.003	0.314	8.536	4.545	99.338	10.721	3.917	17.59	5.619	99.702	11.894	6.384	17.95	4.745	100.0	1.339	0.0	3.899	3.962	47.887
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales	order			13.722	3.116	0.068	8.514	4.668	97.203	0.182	0.0	0.383	0.711	59.0	3.553	0.475	7.568	3.578	99.315	4.39	0.597	9.752	4.078	99.329	0.697	0.0	1.487	2.398	59.77	0.295	0.0	0.293	1.52	49.713	0.398	0.0	0.092	2.223	16.216	0.398	0.0	0.028	2.77	11.842	13.722	2.843	24.564	8.627	100.0	0.688	0.0	1.637	1.754	56.682	0.119	0.0	0.154	0.605	41.36	5.054	1.136	11.447	3.899	97.692	0.003	0.0	0.0	0.035	1.307	12.117	1.996	23.783	8.425	99.338	8.175	0.817	19.119	7.227	99.338	10.424	2.139	21.74	8.453	99.405	9.221	0.865	19.736	7.427	100.0	0.497	0.0	0.066	2.452	23.944
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales	order			0.191	0.029	0.0	0.0	0.296	6.294	0.012	0.0	0.011	0.084	11.0	0.033	0.0	0.0	0.394	3.425	0.0	0.0	0.0	0.0	0.0	0.191	0.0	0.303	0.914	28.736	0.014	0.0	0.01	0.076	13.793	0.024	0.0	0.039	0.089	22.973	0.003	0.0	0.0	0.011	7.895	0.0	0.0	0.0	0.0	0.0	0.186	0.0	0.236	0.977	29.493	0.046	0.0	0.02	0.371	18.13	0.007	0.0	0.0	0.054	4.615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.011	0.211	10.714	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.066	0.033	19.718
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales	order			3.598	0.342	0.0	0.437	1.492	74.825	3.131	0.0	10.361	7.181	83.667	0.939	0.0	1.916	1.895	89.041	0.323	0.0	0.753	0.624	80.537	3.189	0.03	6.463	6.711	93.678	0.413	0.0	0.573	1.592	68.678	0.133	0.0	0.136	0.661	31.081	0.009	0.0	0.012	0.046	11.842	0.093	0.0	0.265	0.195	60.667	2.552	0.0	4.701	6.84	85.714	0.643	0.0	0.908	2.688	77.054	1.891	0.042	4.228	4.304	93.077	0.0	0.0	0.0	0.0	0.0	2.998	0.044	8.032	4.008	92.715	3.598	0.054	9.02	4.988	93.377	0.316	0.0	0.754	0.972	75.0	0.023	0.0	0.068	0.054	43.226	0.349	0.0	0.082	2.294	36.62
Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales	order			10.339	3.56	0.027	10.331	5.299	96.503	1.9	0.0	4.655	5.561	81.667	4.508	0.381	11.144	4.575	97.26	5.741	0.522	14.047	6.394	99.329	0.984	0.0	2.414	2.447	71.839	1.516	0.0	0.865	8.76	64.655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.584	0.158	19.318	9.019	98.0	1.123	0.0	2.716	2.902	70.968	1.851	0.0	1.174	9.751	57.507	5.097	0.469	11.457	5.514	98.462	0.0	0.0	0.0	0.0	0.0	8.371	1.365	17.268	7.735	100.0	10.339	2.995	21.911	8.444	99.338	7.512	0.201	21.446	11.45	98.214	9.151	0.12	24.328	9.774	99.355	0.106	0.0	0.026	0.565	12.676
Bacteria;Pseudomonadota;Epsilonproteobacteria;Campylobacterales	order			5.734	1.728	0.011	4.079	3.479	90.909	0.327	0.0	0.366	2.362	21.333	0.424	0.012	0.943	0.511	91.096	1.145	0.11	2.611	1.306	96.644	0.105	0.0	0.308	0.457	24.138	0.082	0.0	0.04	0.458	18.103	0.077	0.0	0.042	0.33	18.919	0.032	0.0	0.012	0.179	13.158	3.5	0.686	7.041	3.156	100.0	0.186	0.0	0.099	1.416	17.051	0.052	0.0	0.0	0.45	9.915	5.734	1.134	10.333	4.576	96.923	0.0	0.0	0.0	0.0	0.0	2.494	0.416	5.116	2.095	99.338	1.906	0.083	5.193	2.199	98.675	2.536	0.402	5.468	2.293	98.214	3.154	0.666	6.125	2.846	100.0	0.231	0.0	0.187	1.018	30.986
Bacteria;Pseudomonadota;Gammaproteobacteria;Cardiobacteriales	order			0.212	0.021	0.0	0.016	0.11	14.685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.079	5.172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201	0.0	0.51	0.292	82.119	0.212	0.0	0.555	0.281	86.755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales	order			6.691	6.691	0.217	16.8	7.123	99.301	0.095	0.0	0.13	0.683	46.667	3.826	0.185	9.194	4.637	97.945	1.922	0.117	4.769	2.301	97.987	0.144	0.0	0.366	0.349	54.598	0.048	0.0	0.095	0.151	37.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57	0.025	3.879	2.52	95.333	0.326	0.0	0.414	1.699	56.682	0.049	0.0	0.092	0.196	37.677	2.45	0.034	6.447	4.282	92.308	0.0	0.0	0.0	0.0	0.0	1.0	0.02	2.294	1.868	93.377	1.563	0.022	3.322	4.017	96.026	1.684	0.066	3.67	4.875	97.321	1.854	0.029	5.164	3.554	96.129	0.0	0.0	0.0	0.0	0.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales	order			9.474	0.536	0.0	1.162	1.679	70.629	0.019	0.0	0.031	0.103	18.333	0.455	0.0	0.879	1.012	85.616	0.686	0.0	1.604	0.812	89.262	0.132	0.0	0.166	0.664	23.563	0.044	0.0	0.028	0.255	21.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.663	0.135	3.651	2.321	98.667	0.035	0.0	0.043	0.181	14.286	0.027	0.0	0.01	0.21	11.331	9.474	0.834	22.106	10.101	98.462	0.0	0.0	0.0	0.0	0.0	2.663	0.079	6.18	3.88	97.351	1.952	0.02	5.293	2.458	91.391	1.482	0.072	3.322	1.703	94.643	1.688	0.046	4.325	2.088	96.774	0.0	0.0	0.0	0.0	0.0
Bacteria;Mycoplasmatota;Mollicutes;Mycoplasmoidales	order			0.141	0.002	0.0	0.0	0.013	3.497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141	0.0	0.284	0.464	48.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.0	0.198	0.217	35.385	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.116	0.139	28.477	0.013	0.0	0.009	0.073	11.258	0.029	0.0	0.062	0.118	23.512	0.005	0.0	0.014	0.02	15.484	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae	family			10.887	1.467	0.019	4.563	2.303	94.406	0.182	0.0	0.444	0.38	66.333	3.188	0.193	7.788	3.904	95.89	4.506	0.857	9.49	4.248	97.315	0.418	0.0	1.309	0.922	54.598	0.135	0.0	0.218	0.657	47.989	0.069	0.0	0.0	0.569	9.459	0.149	0.0	0.0	1.29	7.895	5.679	0.629	13.357	4.964	95.333	0.489	0.0	1.411	1.055	60.369	0.103	0.0	0.174	0.384	36.261	2.799	0.519	7.122	2.865	96.923	0.0	0.0	0.0	0.0	0.0	10.438	1.801	21.329	9.547	96.026	10.887	2.288	23.374	8.807	96.689	6.637	1.356	14.435	5.502	99.405	9.826	2.354	18.437	7.181	98.71	0.11	0.0	0.011	0.871	14.085
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae	family			32.853	0.415	0.0	0.602	1.946	42.657	32.853	5.428	64.569	22.171	99.0	0.23	0.0	0.474	0.435	84.247	0.151	0.0	0.247	0.546	75.168	5.665	0.164	10.692	8.8	93.103	7.222	0.067	23.904	12.953	94.828	0.065	0.0	0.076	0.294	37.838	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.032	0.411	34.667	6.772	0.284	15.804	9.086	95.853	5.895	0.046	15.716	12.163	94.051	0.095	0.0	0.194	0.216	60.0	0.0	0.0	0.0	0.0	0.0	5.892	0.29	13.643	5.593	94.702	8.518	0.638	16.837	6.528	96.026	0.127	0.0	0.148	0.844	45.238	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.143	0.149	50.704
Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae	family			8.24	0.882	0.001	2.927	1.78	89.51	0.221	0.0	0.446	0.621	70.0	5.297	0.466	13.902	7.032	96.575	4.56	0.512	9.135	5.085	97.315	1.118	0.0	3.343	1.941	80.46	0.156	0.0	0.335	0.516	62.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.515	0.087	3.782	2.063	94.0	1.029	0.0	2.617	1.807	78.802	0.164	0.0	0.279	1.026	56.091	2.033	0.037	4.453	3.116	90.769	0.0	0.0	0.0	0.0	0.0	5.808	0.354	13.636	5.99	95.364	8.24	1.026	17.695	8.783	96.026	1.857	0.136	4.32	2.147	96.726	4.098	0.232	10.543	5.051	96.129	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae	family			62.973	0.062	0.0	0.1	0.253	41.259	23.564	6.702	45.626	16.103	99.0	0.292	0.0	0.218	1.657	56.164	0.169	0.0	0.244	0.631	53.691	41.907	6.371	78.751	26.648	99.425	61.877	12.41	94.409	29.737	100.0	0.046	0.0	0.147	0.094	56.757	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.053	0.152	27.333	43.875	6.305	82.503	27.712	100.0	62.973	17.542	94.975	28.839	100.0	0.604	0.0	0.609	3.196	60.769	0.0	0.0	0.0	0.0	0.0	1.083	0.024	2.891	1.812	94.04	0.889	0.014	2.253	1.422	92.715	0.226	0.0	0.286	1.013	43.155	0.015	0.0	0.032	0.064	23.226	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae	family			0.93	0.018	0.0	0.039	0.058	24.476	0.009	0.0	0.01	0.042	11.0	0.071	0.0	0.144	0.144	63.699	0.413	0.0	1.086	0.587	83.221	0.057	0.0	0.112	0.228	17.241	0.011	0.0	0.018	0.048	13.506	0.872	0.0	0.441	3.618	17.568	0.93	0.0	0.03	5.467	11.842	0.49	0.012	1.035	0.744	90.667	0.071	0.0	0.081	0.347	14.286	0.019	0.0	0.008	0.136	10.765	0.603	0.0	1.436	0.748	79.231	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.238	0.364	63.576	0.019	0.0	0.063	0.039	38.411	0.647	0.0	1.56	0.712	87.5	0.825	0.03	2.08	0.953	95.484	0.925	0.0	1.646	3.581	23.944
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae	family			3.95	2.719	0.001	8.382	4.16	89.51	0.088	0.0	0.188	0.332	38.667	2.436	0.085	5.498	3.415	96.575	2.885	0.084	7.623	3.355	95.973	0.159	0.0	0.343	0.455	37.356	0.115	0.0	0.119	0.699	35.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.618	0.246	9.746	3.913	98.0	0.286	0.0	0.602	0.96	41.014	0.043	0.0	0.039	0.418	22.946	3.95	0.252	8.619	4.299	95.385	0.0	0.0	0.0	0.0	0.0	2.472	0.051	6.395	3.038	95.364	2.226	0.033	5.866	2.881	94.702	2.949	0.056	8.436	3.742	94.643	2.957	0.006	9.551	4.376	90.323	0.026	0.0	0.031	0.105	19.718
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	family			14.64	6.615	0.073	22.866	8.976	95.804	0.366	0.0	0.919	1.037	63.333	2.052	0.184	4.589	2.484	97.26	8.339	1.461	16.147	5.267	100.0	0.451	0.0	1.227	1.207	54.598	0.119	0.0	0.198	0.484	44.253	0.779	0.0	0.699	3.85	44.595	0.591	0.0	0.163	3.459	34.211	13.525	4.605	24.32	7.373	100.0	0.47	0.0	1.106	1.152	54.378	0.045	0.0	0.094	0.151	36.261	12.847	4.678	22.539	7.584	97.692	0.022	0.0	0.0	0.271	0.654	5.999	0.367	13.04	5.615	99.338	1.955	0.045	5.552	2.524	95.364	14.64	4.42	25.586	8.133	99.702	10.609	3.64	17.014	5.295	100.0	0.82	0.0	1.031	3.168	52.113
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	family			0.297	0.002	0.0	0.0	0.016	3.497	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.102	0.117	45.205	0.027	0.0	0.103	0.048	40.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226	0.0	0.598	0.447	73.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.164	0.217	52.308	0.0	0.0	0.0	0.0	0.0	0.297	0.0	0.814	0.519	72.185	0.17	0.0	0.48	0.367	60.265	0.183	0.0	0.492	0.422	51.786	0.077	0.0	0.304	0.165	51.613	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	family			9.202	0.81	0.0	2.433	1.715	83.217	0.012	0.0	0.029	0.049	17.667	1.0	0.074	2.215	1.751	95.205	0.277	0.0	0.716	0.373	85.906	0.094	0.0	0.165	0.339	28.161	0.089	0.0	0.063	0.683	26.437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.581	0.022	5.188	2.554	95.333	0.154	0.0	0.172	0.907	18.433	0.062	0.0	0.031	0.481	17.28	1.43	0.058	3.389	1.462	92.308	0.0	0.0	0.0	0.0	0.0	8.004	1.456	15.029	5.36	99.338	9.202	2.068	15.857	6.099	100.0	0.994	0.0	2.961	2.103	81.25	0.612	0.0	2.388	1.19	82.581	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae	family			1.589	1.22	0.137	2.577	1.417	96.503	0.034	0.0	0.104	0.095	28.0	0.789	0.061	1.779	0.916	94.521	0.241	0.0	0.541	0.251	87.248	0.173	0.0	0.302	0.749	22.414	0.055	0.0	0.048	0.271	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.425	0.012	0.838	0.747	91.333	0.179	0.0	0.404	0.707	29.493	0.04	0.0	0.068	0.185	25.496	0.556	0.0	1.393	0.738	87.692	0.0	0.0	0.0	0.0	0.0	1.316	0.126	2.828	1.835	99.338	1.589	0.331	3.035	1.335	100.0	0.288	0.0	0.7	0.426	84.821	0.211	0.0	0.508	0.311	85.806	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Gemellaceae	family			8.245	5.396	0.744	10.389	4.438	100.0	0.128	0.0	0.357	0.291	53.667	8.245	1.664	15.904	6.962	97.945	4.663	1.005	9.892	4.573	97.987	0.39	0.0	1.142	0.759	52.299	0.084	0.0	0.192	0.306	40.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.824	0.177	3.558	2.295	99.333	0.372	0.0	1.312	0.746	53.456	0.046	0.0	0.073	0.21	33.428	0.94	0.046	2.007	0.904	90.769	0.0	0.0	0.0	0.0	0.0	0.749	0.064	1.632	1.456	95.364	0.51	0.023	1.003	0.841	94.04	1.852	0.102	4.13	2.695	95.833	0.855	0.11	2.19	0.872	99.355	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae	family			0.637	0.195	0.0	0.262	0.665	49.65	0.039	0.0	0.103	0.185	23.667	0.569	0.0	2.247	1.044	71.233	0.12	0.0	0.284	0.322	57.718	0.132	0.0	0.289	0.545	23.563	0.027	0.0	0.028	0.125	15.517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.267	0.426	21.198	0.029	0.0	0.014	0.262	12.181	0.136	0.0	0.332	0.458	49.231	0.0	0.0	0.0	0.0	0.0	0.419	0.0	1.054	0.906	70.199	0.637	0.0	1.514	1.511	80.795	0.04	0.0	0.084	0.133	28.869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae	family			4.318	2.37	0.061	5.8	2.9	97.902	4.318	0.0	16.134	8.671	73.333	1.83	0.228	3.899	1.616	97.26	2.579	0.831	4.718	1.63	100.0	0.418	0.0	0.994	0.874	59.195	0.099	0.0	0.206	0.375	47.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63	0.19	3.542	1.607	99.333	0.503	0.0	1.282	0.993	57.143	0.071	0.0	0.123	0.355	40.227	1.604	0.167	3.531	1.699	91.538	0.0	0.0	0.0	0.0	0.0	0.522	0.053	1.101	0.77	96.689	0.517	0.056	1.257	0.492	98.013	1.652	0.233	3.387	1.804	97.917	2.703	0.483	5.42	2.262	100.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae	family			52.232	52.232	26.522	76.204	19.696	100.0	2.603	0.108	5.598	5.836	97.667	52.039	32.36	74.536	16.076	100.0	44.755	22.694	68.253	16.864	100.0	6.153	0.259	14.702	9.078	96.552	1.164	0.012	3.386	2.14	92.241	0.501	0.008	0.708	1.97	90.541	0.23	0.0	0.32	0.894	53.947	21.008	6.371	42.622	15.61	100.0	5.867	0.463	14.713	6.595	97.235	1.095	0.004	2.544	2.944	90.085	14.96	3.998	27.501	9.724	99.231	20.504	1.583	43.624	16.877	100.0	13.75	4.307	25.214	10.43	100.0	15.852	6.215	26.882	8.547	100.0	22.77	7.49	44.69	15.202	100.0	18.677	7.298	34.034	10.089	100.0	0.7	0.0	2.295	2.435	71.831
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae	family			4.359	0.185	0.0	0.515	0.363	72.727	0.028	0.0	0.015	0.237	14.0	0.578	0.026	1.33	0.794	92.466	2.034	0.284	4.207	1.859	99.329	0.165	0.0	0.288	0.561	28.161	0.097	0.0	0.05	1.298	24.425	1.238	0.0	0.069	7.699	25.676	0.99	0.0	0.066	7.131	19.737	3.858	0.996	7.047	2.533	100.0	0.222	0.0	0.403	0.751	35.484	0.016	0.0	0.002	0.13	10.198	3.791	0.707	8.558	4.016	95.385	0.0	0.0	0.0	0.0	0.0	0.669	0.034	1.388	0.725	95.364	0.396	0.011	1.154	0.558	91.391	4.359	1.164	8.74	2.995	98.81	4.04	1.004	7.711	2.851	100.0	0.998	0.0	0.22	5.442	32.394
Bacteria;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae	family			0.454	0.013	0.0	0.051	0.036	25.874	0.006	0.0	0.0	0.046	6.333	0.051	0.0	0.122	0.108	57.534	0.356	0.0	0.982	0.398	81.879	0.036	0.0	0.0	0.237	8.046	0.001	0.0	0.0	0.012	2.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.454	0.035	0.808	0.566	96.0	0.026	0.0	0.017	0.132	11.521	0.0	0.0	0.0	0.0	0.0	0.263	0.0	0.66	0.38	76.923	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.458	0.211	79.47	0.017	0.0	0.047	0.035	38.411	0.436	0.0	0.951	0.514	88.988	0.368	0.013	0.856	0.37	90.323	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Negativicutes;Selenomonadales;Selenomonadaceae	family			2.363	0.275	0.0	0.337	1.765	44.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152	0.0	0.397	0.299	70.47	0.043	0.0	0.0	0.436	8.046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.002	0.005	2.661	1.748	90.0	0.04	0.0	0.0	0.203	6.452	0.0	0.0	0.0	0.0	0.0	2.363	0.122	5.837	2.828	93.077	0.0	0.0	0.0	0.0	0.0	1.733	0.023	4.378	2.12	94.04	0.887	0.0	2.598	1.4	84.768	1.021	0.0	2.594	2.031	88.988	0.25	0.0	0.68	0.383	79.355	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae	family			13.139	5.602	0.271	16.114	6.115	99.301	0.272	0.0	0.724	0.652	70.667	4.411	0.712	8.738	4.357	100.0	6.961	1.922	13.288	4.489	100.0	0.566	0.0	1.919	0.941	68.391	0.184	0.0	0.252	0.842	53.736	1.019	0.0	0.845	3.585	45.946	1.127	0.0	0.908	4.132	28.947	10.384	3.987	17.626	6.186	100.0	0.7	0.0	1.614	1.489	65.899	0.107	0.0	0.24	0.384	46.742	13.139	5.124	23.591	7.463	98.462	1.337	0.0	2.474	5.529	34.641	4.37	0.46	10.887	4.993	100.0	4.003	0.314	8.536	4.545	99.338	10.721	3.917	17.59	5.619	99.702	11.894	6.384	17.95	4.745	100.0	1.339	0.0	3.899	3.962	47.887
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae	family			9.211	2.501	0.049	6.673	3.833	97.203	0.142	0.0	0.275	0.669	51.667	2.451	0.231	5.052	2.861	98.63	2.815	0.289	6.98	2.741	97.987	0.435	0.0	0.92	1.791	46.552	0.202	0.0	0.187	1.256	37.644	0.121	0.0	0.021	0.703	10.811	0.028	0.0	0.0	0.212	7.895	9.211	1.544	18.656	7.142	100.0	0.425	0.0	0.99	1.299	45.622	0.069	0.0	0.095	0.387	34.844	3.879	0.49	9.818	3.488	96.923	0.003	0.0	0.0	0.035	1.307	9.135	1.336	22.038	7.649	99.338	4.263	0.324	11.633	4.345	99.338	5.455	0.443	11.098	6.082	97.619	5.38	0.277	13.127	5.327	99.355	0.174	0.0	0.03	0.83	18.31
Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae	family			4.969	0.614	0.0	1.598	1.74	82.517	0.041	0.0	0.123	0.11	37.0	1.102	0.09	2.45	1.74	94.521	1.575	0.103	3.591	2.205	95.973	0.263	0.0	0.699	0.841	39.655	0.092	0.0	0.107	0.527	29.885	0.277	0.0	0.0	2.124	8.108	0.37	0.0	0.0	2.763	7.895	4.512	0.312	11.39	4.848	100.0	0.264	0.0	0.84	0.727	37.788	0.051	0.0	0.069	0.266	21.813	1.175	0.039	2.902	1.3	92.308	0.0	0.0	0.0	0.0	0.0	2.981	0.242	7.089	3.278	97.351	3.913	0.194	9.618	4.135	97.351	4.969	0.35	13.182	5.683	98.512	3.841	0.084	10.509	5.081	100.0	0.323	0.0	0.0	2.332	7.042
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae	family			0.144	0.029	0.0	0.0	0.296	6.294	0.012	0.0	0.011	0.084	11.0	0.033	0.0	0.0	0.394	3.425	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.034	0.35	10.92	0.006	0.0	0.0	0.044	7.471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.144	0.0	0.101	0.917	17.051	0.025	0.0	0.0	0.27	8.782	0.005	0.0	0.0	0.047	3.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.208	7.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
